_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/env_abs_ema,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/mi_beta_effective,train/q_pred_mean,train/info_std_ema,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,train/mi_target_ratio,train/info_norm_abs_ema,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
95,4122.416042566299,16325,1778939380.3436236,83.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4123.918429136276,16500,1778939381.8460102,,,,0.0021930276416242123,0.0009804362198337913,-0.010000000707805157,0.01001407764852047,-0.009999999776482582,0.044237058609724045,0.836650013923645,-2.735759735107422,0.0008016155916266143,-0.08752942830324173,1.6702129812529165e-07,3.880385398864746,7.450580596923828e-09,0.0,2.651582717895508,0.010000000707805157,1.5992117141649942e-07,0.009999999776482582,0.00044237106340005994,-8.514949634275126e-09,1.2036397833981027e-07,-5.19711270546841e-12,6.495974957942963e-08,0.0007241800776682794,0.046799998730421066,0.5873268842697144,,,,,,,,,,,,,,,,,
97,4124.186817407608,16525,1778939382.1143985,84.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4125.893302202225,16725,1778939383.8208833,85.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4127.830104827881,16925,1778939385.757686,86.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4128.4593868255615,17000,1778939386.386968,,,,0.0023804539814591408,0.0006793736247345805,-0.010000000707805157,0.010011130012571812,-0.009999999776482582,0.04493184760212898,0.8317000269889832,-2.7255911827087402,0.000793484621681273,-0.08933571726083755,1.6738883346079092e-07,3.8800814151763916,6.652304485044169e-09,0.0,3.0,0.010000000707805157,1.6329281038451882e-07,0.009999999776482582,0.00044931896263733506,-0.0011100668925791979,1.1886591266829782e-07,-8.808300435703131e-07,6.472691893577576e-08,0.0007270764326676726,0.04659999907016754,0.5879365801811218,,,,,,,,,,,,,,,,,
101,4129.557711839676,17125,1778939387.485293,87.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,4131.44801402092,17325,1778939389.375595,88.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,4133.007660150528,17500,1778939390.9352412,,,,0.0023804539814591408,0.0006232864107005298,-0.010000000707805157,0.01000217068940401,-0.009999999776482582,0.04941047355532646,0.8267499804496765,-2.713092565536499,0.000793484621681273,-0.09948506206274033,1.6908872169096867e-07,3.8708724975585938,9.047133708861566e-09,0.0,3.0,0.010000000707805157,1.775159859107589e-07,0.009999999776482582,0.0004941052757203579,-0.0010528319980949163,1.3137920973349537e-07,-8.35411981370271e-07,7.636845111846924e-08,0.0007835845462977886,0.04659999907016754,0.5957708358764648,,,,,,,,,,,,,,,,,
104,4133.205003023148,17525,1778939391.132584,89.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,4134.95919752121,17725,1778939392.8867786,90.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4136.716969251633,17925,1778939394.6445503,91.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,4137.434367418289,18000,1778939395.3619485,,,,0.002342142863199115,0.0004144959384575486,-0.010000000707805157,0.010003797709941864,-0.009999999776482582,0.04683409258723259,0.8217999935150146,-2.7235403060913086,0.0007807142683304846,-0.09762706607580185,1.6918333756166248e-07,3.871644973754883,1.1175871783564162e-08,0.0,3.0,0.010000000707805157,1.7231518256721756e-07,0.009999999776482582,0.0004683414299506694,-0.0010372581891715527,1.243514020643488e-07,-8.097933346107311e-07,6.682239472866058e-08,0.0007478655315935612,0.04639999940991402,0.5945532321929932,,,,,,,,,,,,,,,,,
108,4138.541164636612,18125,1778939396.4687457,92.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,4140.374021053314,18325,1778939398.3016021,93.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4141.91287279129,18500,1778939399.8404539,,,,0.0021208790130913258,0.00033829204039648175,-0.010000000707805157,0.010013042949140072,-0.009999999776482582,0.04656223580241203,0.8168500065803528,-2.716588020324707,0.0007807142683304846,-0.1068057045340538,1.6934804136781167e-07,3.862705945968628,1.0377594783506083e-08,0.0,2.6008622646331787,0.010000000707805157,1.7070077262815175e-07,0.009999999776482582,0.00046562287025153637,2.1287374085687816e-09,1.284260946476934e-07,-3.637978807091713e-12,7.520429790019989e-08,0.0007430720143020153,0.04639999940991402,0.5934961438179016,,,,,,,,,,,,,,,,,
111,4142.114317893982,18525,1778939400.041899,94.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,4143.905353307724,18725,1778939401.8329344,95.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,4145.5785257816315,18925,1778939403.5061069,96.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,4146.265019416809,19000,1778939404.1926005,,,,0.0021344036795198917,0.0004809795063920319,-0.010000000707805157,0.010036366060376167,-0.009999999776482582,0.04934721812605858,0.8119000196456909,-2.7379825115203857,0.0007795534329488873,-0.10552825778722763,1.6979313954834652e-07,3.8628296852111816,1.5433347044790935e-08,0.0,2.5663037300109863,0.010000000707805157,1.7345536207358236e-07,0.009999999776482582,0.0004934727330692112,-7.982765559688687e-09,1.3172515878068225e-07,-8.575236007390963e-12,7.613562047481537e-08,0.000752073887269944,0.04619999974966049,0.59480220079422,,,,,,,,,,,,,,,,,
115,4147.459375619888,19125,1778939405.3869567,97.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,4149.221822977066,19325,1778939407.149404,98.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4150.826434373856,19500,1778939408.7540154,,,,0.002338660415261984,0.0003244898980483413,-0.010000000707805157,0.01004201453179121,-0.009999999776482582,0.05012498423457146,0.8069499731063843,-2.72689151763916,0.0007795534329488873,-0.11448008567094803,1.698413569783952e-07,3.8549442291259766,1.3570701007381558e-08,0.0,3.0,0.010000000707805157,1.840755885496037e-07,0.009999999776482582,0.0005012503825128078,-0.0024859332479536533,1.3093924167151272e-07,-1.937932665896369e-06,6.915070116519928e-08,0.0007900780765339732,0.04619999974966049,0.593609094619751,,,,,,,,,,,,,,,,,
118,4151.062402009964,19525,1778939408.989983,99.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,4152.872045516968,19725,1778939410.7996266,100.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,4154.588183164597,19925,1778939412.5157642,101.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,4154.881873369217,19958,1778939412.8094544,102.0,33.0,0.6700000166893005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,4403.106977939606,20000,1778939661.034559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'video-file', 'path': 'media/videos/eval/video_0_98b1a2de00f7e01b05e7.mp4', 'sha256': '98b1a2de00f7e01b05e763049a6ed458d6651bf54bbffa2793cb931a824fc7d0', 'size': 652529}",,,,,,,,,,,,,,,,
123,4440.1005783081055,20000,1778939698.0281594,,,,0.002345615765079856,0.0003595150192268193,-0.010000000707805157,0.010017084889113903,-0.009999999776482582,0.043659426271915436,0.8019999861717224,-2.7191925048828125,0.0007818719022907317,-0.11458311975002289,1.6898053445402184e-07,3.8548388481140137,9.845410708919644e-09,0.0,3.0,0.010000000707805157,1.6583136641656893e-07,0.009999999776482582,0.00043659473885782063,-0.003151580225676298,1.242530629497196e-07,-2.4641299205541145e-06,6.658956408500671e-08,0.0007151360623538494,0.04600000008940697,0.5893368124961853,,0.0,190.27999877929688,0.0,-1.8428000211715698,45.69230651855469,42.80555725097656,191.64999389648438,-1.8665000200271606,0.05000000074505806,0.0,0.6499999761581421,0.7200000286102295,0.05999999865889549,0.0,1.0,3.0
124,4440.119582414627,20001,1778939698.0471635,103.0,43.0,-0.4300000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4442.1390035152435,20201,1778939700.0665846,104.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4444.065494060516,20401,1778939701.9930751,105.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4445.060850143433,20500,1778939702.9884312,,,,0.002345615765079856,0.00026877294294536114,-0.010000000707805157,0.010011562146246433,-0.009999999776482582,0.050800662487745285,0.7970499992370605,-2.744953155517578,0.0007818719022907317,-0.12270141392946243,1.6894884424800694e-07,3.8463079929351807,1.4368977119261217e-08,0.0,3.0,0.010000000707805157,1.8106079835433775e-07,0.009999999776482582,0.0005080071859993041,-0.0045562367886304855,1.3204576987391192e-07,-3.5623900203063386e-06,7.334165275096893e-08,0.0007775063859298825,0.04600000008940697,0.5893211364746094,,,,,,,,,,,,,,,,,
128,4445.991744041443,20601,1778939703.919325,106.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,4448.007472515106,20801,1778939705.9350536,107.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4449.934104442596,21000,1778939707.8616855,,,,0.002327962778508663,0.0002688574604690075,-0.010000000707805157,0.01000701542943716,-0.009999999776482582,0.04828079044818878,0.7921000123023987,-2.7099881172180176,0.0007759876316413283,-0.12318702042102814,1.6919568679441e-07,3.846989631652832,8.781041671568346e-09,0.0,3.0,0.010000000707805157,1.730047358705633e-07,0.009999999776482582,0.0004828084202017635,-0.0010518517810851336,1.2335367216564919e-07,-8.162242579601298e-07,6.984919309616089e-08,0.0007462372886948287,0.04580000042915344,0.5906296372413635,,,,,,,,,,,,,,,,,
131,4449.940107345581,21001,1778939707.8676884,108.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,4451.838485002518,21201,1778939709.766066,109.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,4453.827172279358,21401,1778939711.7547534,110.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,4454.702929973602,21500,1778939712.630511,,,,0.002327962778508663,0.0003084299969486892,-0.010000000707805157,0.01001059077680111,-0.009999999776482582,0.04602514207363129,0.7871500253677368,-2.75002384185791,0.0007759876316413283,-0.13134846091270447,1.681350596527409e-07,3.8376057147979736,1.3038516932795119e-08,0.0,3.0,0.010000000707805157,1.6637527266993857e-07,0.009999999776482582,0.0004602519329637289,-0.0010513629531487823,1.2795352688499406e-07,-8.158479545272712e-07,7.031485438346863e-08,0.00072172109503299,0.04580000042915344,0.5871404409408569,,,,,,,,,,,,,,,,,
135,4455.665518760681,21601,1778939713.5930998,111.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,4457.510813474655,21801,1778939715.4383945,112.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,4459.352602720261,22000,1778939717.2801838,,,,0.0020912231411784887,0.00029785989318042994,-0.010000000707805157,0.010017437860369682,-0.009999999776482582,0.047902606427669525,0.7821999788284302,-2.703310251235962,0.0007735787075944245,-0.13188494741916656,1.6904776600767946e-07,3.8377296924591064,7.1844885596306085e-09,0.0,2.6230580806732178,0.010000000707805157,1.7562547327543143e-07,0.009999999776482582,0.00047902658116072416,-3.725290298461914e-09,1.270828846600125e-07,-2.078845082187364e-11,7.031485438346863e-08,0.0007587925647385418,0.04560000076889992,0.5904960632324219,,,,,,,,,,,,,,,,,
138,4459.36234664917,22001,1778939717.2899277,113.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,4461.322028875351,22201,1778939719.24961,114.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4461.487673997879,22221,1778939719.415255,115.0,20.0,0.800000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4463.436087846756,22421,1778939721.363669,116.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,4464.121206998825,22500,1778939722.048788,,,,0.0021125669591128826,0.00019690651970449835,-0.010000000707805157,0.01002461463212967,-0.009999999776482582,0.049685556441545486,0.7772499918937683,-2.730901002883911,0.0007735787075944245,-0.1398758441209793,1.6811574710118293e-07,3.8300087451934814,9.579318671626424e-09,0.0,2.623338460922241,0.010000000707805157,1.7748806158124353e-07,0.009999999776482582,0.0004968561115674675,-1.862645149230957e-09,1.2576562369304156e-07,4.1576902511109015e-12,7.031485438346863e-08,0.0007708526100032032,0.04560000076889992,0.5872694253921509,,,,,,,,,,,,,,,,,
143,4465.322674751282,22621,1778939723.2502558,117.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4467.377538442612,22821,1778939725.3051195,118.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4469.035789728165,23000,1778939726.9633708,,,,0.002330028684809804,0.00026931168395094573,-0.010000000707805157,0.010030991397798061,-0.009999999776482582,0.048769015818834305,0.7723000049591064,-2.7516398429870605,0.0007766762282699347,-0.14121423661708832,1.6764361987497978e-07,3.8292644023895264,1.197414789544382e-08,0.0,3.0,0.010000000707805157,1.7500188675967365e-07,0.009999999776482582,0.00048769067507237196,-0.0025681653060019016,1.2971634077985073e-07,-1.9946196516684722e-06,7.520429790019989e-08,0.0007566732238046825,0.04540000110864639,0.5863537788391113,,,,,,,,,,,,,,,,,
146,4469.228239059448,23021,1778939727.1558201,119.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,4471.110348701477,23221,1778939729.0379298,120.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,4473.008362770081,23421,1778939730.9359438,121.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4473.763501405716,23500,1778939731.6910825,,,,0.002330028684809804,0.0003379937552381307,-0.010000000707805157,0.010032949969172478,-0.009999999776482582,0.04651225730776787,0.7673500180244446,-2.7297494411468506,0.0007766762282699347,-0.15107925236225128,1.682883663534085e-07,3.8199143409729004,9.845410708919644e-09,0.0,3.0,0.010000000707805157,1.7147384312465874e-07,0.009999999776482582,0.0004651230701711029,-0.002560084220021963,1.2924847681006213e-07,-1.988365738725406e-06,7.031485438346863e-08,0.0007383645279332995,0.04540000110864639,0.5895776748657227,,,,,,,,,,,,,,,,,
150,4474.862950325012,23621,1778939732.7905314,122.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,4476.706345796585,23821,1778939734.6339269,123.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,4478.312076091766,24000,1778939736.2396572,,,,0.0020771780982613564,0.00046115671284496784,-0.010000000707805157,0.01002828124910593,-0.009999999776482582,0.0444733090698719,0.7623999714851379,-2.7114577293395996,0.0007660743431188166,-0.1506706327199936,1.690985556024316e-07,3.820011854171753,8.781041671568346e-09,0.0,2.6133995056152344,0.010000000707805157,1.6854686180067802e-07,0.009999999776482582,0.00044473359594121575,5.587935891782081e-09,1.242504339415973e-07,1.2083287495578965e-11,6.984919309616089e-08,0.0007209405303001404,0.04520000144839287,0.5916897058486938,,,,,,,,,,,,,,,,,
153,4478.533803224564,24021,1778939736.4613843,124.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4480.346641302109,24221,1778939738.2742224,125.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,4482.37513589859,24421,1778939740.302717,126.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,4483.1973395347595,24500,1778939741.1249206,,,,0.0020793394651263952,0.0012397469254210591,-0.010000000707805157,0.010057175531983376,-0.009999999776482582,0.04470221698284149,0.7574499845504761,-2.7142789363861084,0.0007660743431188166,-0.159906804561615,1.6950063752574351e-07,3.8127036094665527,1.0377594783506083e-08,0.0,2.59865140914917,0.010000000707805157,1.6426122328994097e-07,0.009999999776482582,0.00044702267041429877,2.7673586089349556e-08,1.1990574932951859e-07,1.1693503804144356e-11,6.705522537231445e-08,0.0007010353729128838,0.04520000144839287,0.5914995670318604,,,,,,,,,,,,,,,,,
157,4484.333071231842,24621,1778939742.2606523,127.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,4486.22362446785,24821,1778939744.1512055,128.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,4487.928236246109,25000,1778939745.8558173,,,,0.0022988449782133102,0.0010908619733527303,-0.010000000707805157,0.010047674179077148,-0.009999999776482582,0.048673685640096664,0.7524999976158142,-2.7222609519958496,0.0007662816788069904,-0.15883302688598633,1.689743243105113e-07,3.811755657196045,1.0377594783506083e-08,0.0,3.0,0.010000000707805157,1.7833475851602998e-07,0.009999999776482582,0.00048673737910576165,-0.002534101950004697,1.2847505104218726e-07,-1.9418187093833694e-06,7.05476850271225e-08,0.0007554391049779952,0.04500000178813934,0.5900510549545288,,,,,,,,,,,,,,,,,
160,4488.121651172638,25021,1778939746.0492322,129.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,4489.973593711853,25221,1778939747.9011748,130.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,4491.876201868057,25421,1778939749.803783,131.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,4492.625107765198,25500,1778939750.5526888,,,,0.0022988449782133102,0.0007395301945507526,-0.010000000707805157,0.010049575939774513,-0.009999999776482582,0.04320749267935753,0.7475500106811523,-2.736783981323242,0.0007662816788069904,-0.16692565381526947,1.6996912677313958e-07,3.805554151535034,1.5699438193905735e-08,0.0,3.0,0.010000000707805157,1.5912378614757472e-07,0.009999999776482582,0.00043207540875300765,-0.0009900741279125214,1.1859813753289927e-07,-7.586825745420356e-07,6.216578185558319e-08,0.000674563692882657,0.04500000178813934,0.5939222574234009,,,,,,,,,,,,,,,,,
164,4493.720007419586,25621,1778939751.6475885,132.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4495.577984333038,25821,1778939753.5055654,133.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,4497.244943618774,26000,1778939755.1725247,,,,0.0022501633502542973,0.0014474054332822561,-0.010000000707805157,0.010038289241492748,-0.009999999776482582,0.04539858177304268,0.7426000237464905,-2.6704437732696533,0.000750054488889873,-0.1660141795873642,1.7294533449785376e-07,3.8055193424224854,1.1708055858150601e-08,0.0,3.0,0.010000000707805157,1.7736036284077272e-07,0.009999999776482582,0.000453986314823851,-0.0047966414131224155,1.310418724642659e-07,-3.5977420793642523e-06,7.05476850271225e-08,0.0007103671669028699,0.04479999840259552,0.5995768904685974,,,,,,,,,,,,,,,,,
167,4497.413405179977,26021,1778939755.3409863,134.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,4499.219569444656,26221,1778939757.1471505,135.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,4500.978062391281,26421,1778939758.9056435,136.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4501.747025966644,26500,1778939759.674607,,,,0.0022501633502542973,0.00119711400475353,-0.010000000707805157,0.010013582184910774,-0.009999999776482582,0.04616585746407509,0.7376499772071838,-2.698242425918579,0.000750054488889873,-0.17303624749183655,1.7234255267339904e-07,3.7982771396636963,1.5167254119319296e-08,0.0,3.0,0.010000000707805157,1.7366158999720938e-07,0.009999999776482582,0.0004616590740624815,-0.001873684348538518,1.2769800150636001e-07,-1.4053770200916915e-06,7.194466888904572e-08,0.0007092803716659546,0.04479999840259552,0.5963041186332703,,,,,,,,,,,,,,,,,
171,4502.822494983673,26621,1778939760.750076,137.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,4504.658566474915,26821,1778939762.5861475,138.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,4506.408616304398,27000,1778939764.3361974,,,,0.0022294630762189627,0.0005960992421023548,-0.010000000707805157,0.010019072331488132,-0.009999999776482582,0.04630111902952194,0.732699990272522,-2.682840347290039,0.0007431543781422079,-0.17245958745479584,1.7398447482719348e-07,3.799084186553955,1.6763806343078613e-08,0.0,3.0,0.010000000707805157,1.7713325917156908e-07,0.009999999776482582,0.0004630117036867887,-0.004670397378504276,1.2907136692774657e-07,-3.470813226158498e-06,6.984919309616089e-08,0.0006992550916038454,0.044599998742341995,0.6012890934944153,,,,,,,,,,,,,,,,,
174,4506.651371002197,27021,1778939764.578952,139.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,4508.438702106476,27221,1778939766.3662832,140.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,4510.306569337845,27421,1778939768.2341504,141.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,4510.960731267929,27500,1778939768.8883123,,,,0.0022294630762189627,0.0006250139558687806,-0.008883928880095482,0.010033553466200829,-0.009023437276482582,0.04067039117217064,0.7277500033378601,-2.6488330364227295,0.0007431543781422079,-0.18055345118045807,1.7564337895237259e-07,3.796644687652588,1.4901161193847656e-08,0.03338900953531265,3.0,0.011093751527369022,1.8031548165708955e-07,0.9900000095367432,0.00045118763227947056,-0.00688681798055768,1.3619538208331505e-07,-5.117956789035816e-06,7.217749953269958e-08,0.0006988058448769152,0.044599998742341995,0.6009994149208069,,,,,,,,,,,,,,,,,
178,4512.068563938141,27621,1778939769.996145,142.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4514.075149059296,27821,1778939772.0027301,143.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,4515.740289449692,28000,1778939773.6678705,,,,0.002209989819675684,0.0005626569036394358,-0.010000000707805157,0.010032298974692822,-0.009999999776482582,0.04647338017821312,0.7228000164031982,-2.6462366580963135,0.0007366632926277816,-0.18121986091136932,1.7753494319094898e-07,3.791091203689575,1.942472849236765e-08,0.0,3.0,0.010000000707805157,1.8866346351842367e-07,0.009999999776482582,0.00046473430120386183,-0.012477708980441093,1.4316869112462882e-07,-9.19185458769789e-06,7.404014468193054e-08,0.0006990507827140391,0.04439999908208847,0.6046643853187561,,,,,,,,,,,,,,,,,
181,4515.912802219391,28021,1778939773.8403833,144.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4517.792467355728,28221,1778939775.7200484,145.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,4519.634533166885,28421,1778939777.5621142,146.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,4520.330821275711,28500,1778939778.2584023,,,,0.002209989819675684,0.0006279436638578773,-0.010000000707805157,0.010011565871536732,-0.009999999776482582,0.04244229197502136,0.7178500294685364,-2.6446146965026855,0.0007366632926277816,-0.1895206868648529,1.7734811308400822e-07,3.7825403213500977,1.862645149230957e-08,0.0,3.0,0.010000000707805157,1.7129970331097866e-07,0.009999999776482582,0.00042442340054549277,-0.006849372759461403,1.3480391203302133e-07,-5.045691068517044e-06,7.171183824539185e-08,0.0006523929769173265,0.04439999908208847,0.5996037125587463,,,,,,,,,,,,,,,,,
185,4521.3970494270325,28621,1778939779.3246305,147.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,4523.279624700546,28821,1778939781.2072058,148.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,4525.001568078995,29000,1778939782.9291492,,,,0.0022238229867070913,0.0005988545017316937,-0.010000000707805157,0.010026933625340462,-0.009999999776482582,0.04246578738093376,0.7128999829292297,-2.626004457473755,0.0007412743289023638,-0.1894267350435257,1.7756120485046267e-07,3.7833330631256104,1.5699438193905735e-08,0.0,3.0,0.010000000707805157,1.8217328090486262e-07,0.009999999776482582,0.00042465835576877,-0.010141094215214252,1.4419492799788713e-07,-7.517317499150522e-06,7.12461769580841e-08,0.0006764483405277133,0.044199999421834946,0.5978764295578003,,,,,,,,,,,,,,,,,
188,4525.208532810211,29021,1778939783.136114,149.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,4527.18191242218,29221,1778939785.1094935,150.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,4529.075190067291,29421,1778939787.0027711,151.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
