_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/world_model_loss,train/rewards_mean,train/epsilon,train/q_pred_mean,train/q_loss,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
1235,8050.033891439438,174001,1778973068.0423715,899.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1236,8051.675735235214,174201,1778973069.6842153,900.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1237,8053.356471776962,174401,1778973071.3649518,901.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1238,8054.216870307922,174500,1778973072.2253504,,,,0.0002841660752892494,-0.009023437276482582,0.009999999776482582,-0.7443056702613831,2.8756330013275146,,,,,,,,,,,,,,,,,
1239,8055.054905414581,174601,1778973073.0633855,902.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1240,8056.658542633057,174801,1778973074.6670227,903.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1241,8058.289530515671,175000,1778973076.2980106,,,,0.00030516559490934014,-0.009999999776482582,0.009999999776482582,-0.7418172955513,2.869101047515869,,,,,,,,,,,,,,,,,
1242,8058.304250240326,175001,1778973076.3127303,904.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1243,8059.906576871872,175201,1778973077.915057,905.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1244,8061.605643749237,175401,1778973079.6141238,906.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1245,8062.435311317444,175500,1778973080.4437914,,,,0.0003173892619088292,-0.009999999776482582,0.009999999776482582,-0.7457713484764099,2.8629844188690186,,,,,,,,,,,,,,,,,
1246,8063.297581195831,175601,1778973081.3060613,907.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1247,8065.096251249313,175801,1778973083.1047313,908.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1248,8066.713058948517,176000,1778973084.721539,,,,0.0003456520789768547,-0.009999999776482582,0.009999999776482582,-0.7435166835784912,2.8664731979370117,,,,,,,,,,,,,,,,,
1249,8066.7190635204315,176001,1778973084.7275436,909.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1250,8068.326532125473,176201,1778973086.3350122,910.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1251,8069.980860233307,176401,1778973087.9893403,911.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1252,8070.773188591003,176500,1778973088.7816687,,,,0.0002212061663158238,-0.009023437276482582,0.009999999776482582,-0.7454653382301331,2.8642737865448,,,,,,,,,,,,,,,,,
1253,8071.667672395706,176601,1778973089.6761525,912.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1254,8073.360669851303,176801,1778973091.36915,913.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1255,8075.018571615219,177000,1778973093.0270517,,,,0.00037910338141955435,-0.009999999776482582,0.009999999776482582,-0.7456608414649963,2.8630869388580322,,,,,,,,,,,,,,,,,
1256,8075.025931596756,177001,1778973093.0344117,914.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1257,8076.651173114777,177201,1778973094.6596532,915.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1258,8078.254601955414,177401,1778973096.263082,916.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1259,8079.066699743271,177500,1778973097.0751798,,,,0.0006215074099600315,-0.009999999776482582,0.009999999776482582,-0.7474888563156128,2.854055643081665,,,,,,,,,,,,,,,,,
1260,8079.881818532944,177601,1778973097.8902986,917.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1261,8081.5914669036865,177801,1778973099.599947,918.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1262,8083.178655385971,178000,1778973101.1871355,,,,0.0003605581005103886,-0.009999999776482582,0.009999999776482582,-0.7475338578224182,2.8549485206604004,,,,,,,,,,,,,,,,,
1263,8083.182658433914,178001,1778973101.1911385,919.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1264,8084.90131855011,178201,1778973102.9097986,920.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1265,8086.465332984924,178401,1778973104.473813,921.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1266,8087.260704755783,178500,1778973105.2691848,,,,0.0005488954484462738,-0.009999999776482582,0.009999999776482582,-0.7474129796028137,2.855999708175659,,,,,,,,,,,,,,,,,
1267,8088.053561210632,178601,1778973106.0620413,922.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1268,8089.6134469509125,178801,1778973107.621927,923.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1269,8091.290029525757,179000,1778973109.2985096,,,,0.0006544803036376834,-0.009999999776482582,0.009999999776482582,-0.7476473450660706,2.8522391319274902,,,,,,,,,,,,,,,,,
1270,8091.305450201035,179001,1778973109.3139303,924.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1271,8092.909128665924,179201,1778973110.9176087,925.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1272,8094.6014585494995,179401,1778973112.6099386,926.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1273,8095.574942111969,179500,1778973113.5834222,,,,0.00042516388930380344,-0.009999999776482582,0.009999999776482582,-0.7469702363014221,2.847050189971924,,,,,,,,,,,,,,,,,
1274,8096.399424791336,179601,1778973114.4079049,927.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1275,8097.986646652222,179801,1778973115.9951267,928.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1276,8343.568325519562,180000,1778973361.5768056,,,,,,,,,"{'path': 'media/videos/eval/video_8_34e631aa2eee521b154d.mp4', 'sha256': '34e631aa2eee521b154d7e6fc573ee88bc4f253417d19895ba780174ed3f708c', 'size': 680234, '_type': 'video-file'}",,,,,,,,,,,,,,,,
1277,8382.852193832397,180000,1778973400.860674,,,,0.0004893208388239145,-0.009999999776482582,0.009999999776482582,-0.7484396696090698,2.855644941329956,,0.0,196.67999267578125,0.0,-1.9467999935150146,30.700000762939453,26.8799991607666,191.6999969482422,-1.8669999837875366,0.05000000074505806,0.0,0.75,0.7599999904632568,0.019999999552965164,0.0,1.0,1.0
1278,8382.868070840836,180001,1778973400.876551,929.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1279,8384.664026737213,180201,1778973402.6725068,930.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1280,8386.410320520401,180401,1778973404.4188006,931.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1281,8387.286769390106,180500,1778973405.2952495,,,,0.0005577544216066599,-0.009999999776482582,0.009999999776482582,-0.7486327886581421,2.8487730026245117,,,,,,,,,,,,,,,,,
1282,8388.096272468567,180601,1778973406.1047525,932.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1283,8389.881516933441,180801,1778973407.889997,933.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1284,8391.620922327042,181000,1778973409.6294024,,,,0.00038185511948540807,-0.009999999776482582,0.009999999776482582,-0.7490462064743042,2.8505349159240723,,,,,,,,,,,,,,,,,
1285,8391.626401901245,181001,1778973409.634882,934.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1286,8393.365664720535,181201,1778973411.3741448,935.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1287,8395.077532291412,181401,1778973413.0860124,936.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1288,8395.925414323807,181500,1778973413.9338944,,,,0.0006659724749624729,-0.009999999776482582,0.009999999776482582,-0.7513864040374756,2.844877004623413,,,,,,,,,,,,,,,,,
1289,8396.109932661057,181517,1778973414.1184127,937.0,116.0,-0.1599999964237213,,,,,,,,,,,,,,,,,,,,,,
1290,8397.92943406105,181717,1778973415.9379141,938.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1291,8399.7122027874,181917,1778973417.7206829,939.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1292,8400.458277225494,182000,1778973418.4667573,,,,0.00029379184707067907,-0.009999999776482582,0.009999999776482582,-0.7502028942108154,2.848888874053955,,,,,,,,,,,,,,,,,
1293,8401.574958562851,182117,1778973419.5834386,940.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1294,8403.480902671814,182317,1778973421.4893827,941.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1295,8404.200275182724,182404,1778973422.2087553,942.0,87.0,0.12999999523162842,,,,,,,,,,,,,,,,,,,,,,
1296,8405.040187835693,182500,1778973423.048668,,,,0.0002835544291883707,-0.009023437276482582,0.009999999776482582,-0.7506932020187378,2.8483479022979736,,,,,,,,,,,,,,,,,
1297,8405.932134389877,182604,1778973423.9406145,943.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1298,8407.687277793884,182804,1778973425.6957579,944.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1299,8409.413313388824,183000,1778973427.4217935,,,,0.000368165026884526,-0.009999999776482582,0.009999999776482582,-0.751396894454956,2.8436732292175293,,,,,,,,,,,,,,,,,
1300,8409.429060220718,183004,1778973427.4375403,945.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1301,8411.279809474945,183204,1778973429.2882895,946.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1302,8412.95788693428,183404,1778973430.966367,947.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1303,8413.831172943115,183500,1778973431.839653,,,,0.0006339775864034891,-0.009999999776482582,0.009999999776482582,-0.7524893283843994,2.8378541469573975,,,,,,,,,,,,,,,,,
1304,8414.707787513733,183604,1778973432.7162676,948.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1305,8416.414806127548,183804,1778973434.4232862,949.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1306,8418.18325471878,184000,1778973436.1917348,,,,0.0011431063758209348,-0.009999999776482582,0.009999999776482582,-0.7525902390480042,2.839486837387085,,,,,,,,,,,,,,,,,
1307,8418.200695753098,184004,1778973436.2091758,950.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1308,8420.031113386154,184204,1778973438.0395935,951.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1309,8421.697052717209,184404,1778973439.7055328,952.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1310,8422.544690608978,184500,1778973440.5531707,,,,0.00035011436557397246,-0.009023437276482582,0.009999999776482582,-0.7552555799484253,2.844017267227173,,,,,,,,,,,,,,,,,
1311,8423.411015510559,184604,1778973441.4194956,953.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1312,8423.735181570053,184645,1778973441.7436616,954.0,41.0,0.5899999737739563,,,,,,,,,,,,,,,,,,,,,,
1313,8425.499462366104,184845,1778973443.5079424,955.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1314,8426.765747308731,185000,1778973444.7742274,,,,0.0007924046367406845,-0.009023437276482582,0.009999999776482582,-0.7538560628890991,2.8408472537994385,,,,,,,,,,,,,,,,,
1315,8427.134114742279,185045,1778973445.1425948,956.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1316,8428.946001529694,185245,1778973446.9544816,957.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1317,8430.689188241959,185445,1778973448.6976683,958.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1318,8431.176633119583,185500,1778973449.1851132,,,,0.0005274449940770864,-0.009999999776482582,0.009999999776482582,-0.7532989382743835,2.835310220718384,,,,,,,,,,,,,,,,,
1319,8432.412903547287,185645,1778973450.4213836,959.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1320,8434.144827127457,185845,1778973452.1533072,960.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1321,8435.501613140106,186000,1778973453.5100932,,,,0.0003695341292768717,-0.009999999776482582,0.009999999776482582,-0.7544564008712769,2.837195634841919,,,,,,,,,,,,,,,,,
1322,8435.852448940277,186045,1778973453.860929,961.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1323,8436.307258844376,186103,1778973454.315739,962.0,58.0,0.41999998688697815,,,,,,,,,,,,,,,,,,,,,,
1324,8438.041123628616,186303,1778973456.0496037,963.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1325,8439.697122812271,186500,1778973457.705603,,,,0.0002803361276164651,-0.009999999776482582,0.009999999776482582,-0.7550832629203796,2.8285164833068848,,,,,,,,,,,,,,,,,
1326,8439.710868358612,186503,1778973457.7193484,964.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1327,8441.413563728333,186703,1778973459.4220438,965.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1328,8443.200387477875,186903,1778973461.2088675,966.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1329,8444.060106992722,187000,1778973462.068587,,,,0.00031905752257443964,-0.009999999776482582,0.009999999776482582,-0.7584607601165771,2.8258564472198486,,,,,,,,,,,,,,,,,
1330,8444.861954689026,187103,1778973462.8704348,967.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1331,8446.69889330864,187303,1778973464.7073734,968.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1332,8448.356945514679,187500,1778973466.3654256,,,,0.0003963547642342746,-0.009999999776482582,0.009999999776482582,-0.7589591145515442,2.8207285404205322,,,,,,,,,,,,,,,,,
1333,8448.377910614014,187503,1778973466.3863907,969.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1334,8450.186786651611,187703,1778973468.1952667,970.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1335,8451.774023771286,187903,1778973469.7825038,971.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1336,8452.675124168396,188000,1778973470.6836042,,,,0.0004221498384140432,-0.009999999776482582,0.009999999776482582,-0.7594957947731018,2.820061683654785,,,,,,,,,,,,,,,,,
1337,8453.592534780502,188103,1778973471.6010149,972.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1338,8455.203049182892,188303,1778973473.2115293,973.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1339,8456.899673938751,188500,1778973474.908154,,,,0.00034734950168058276,-0.009999999776482582,0.009999999776482582,-0.7606481313705444,2.814993381500244,,,,,,,,,,,,,,,,,
1340,8456.926642656326,188503,1778973474.9351227,974.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1341,8458.668697357178,188703,1778973476.6771774,975.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1342,8460.386098861694,188903,1778973478.394579,976.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1343,8461.290001869202,189000,1778973479.298482,,,,0.00032542768167331815,-0.009999999776482582,0.009999999776482582,-0.7618311047554016,2.815089702606201,,,,,,,,,,,,,,,,,
1344,8462.349281787872,189103,1778973480.3577619,977.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1345,8464.013287305832,189303,1778973482.0217674,978.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1346,8465.73129248619,189500,1778973483.7397726,,,,0.0002290913398610428,-0.009999999776482582,0.009999999776482582,-0.7620850801467896,2.8062593936920166,,,,,,,,,,,,,,,,,
1347,8465.742804050446,189503,1778973483.7512841,979.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1348,8467.381652832031,189703,1778973485.390133,980.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1349,8469.083574056625,189903,1778973487.0920541,981.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1350,8506.72359418869,190000,1778973524.7320743,,,,0.001362974289804697,-0.009999999776482582,0.009999999776482582,-0.7625237703323364,2.809882879257202,,0.0,184.89999389648438,0.0,-1.7489999532699585,,35.56756591796875,,,,,,1.0399999618530273,0.10000000149011612,,,5.0
1351,8506.739425182343,190001,1778973524.7479053,982.0,98.0,-0.9800000190734863,,,,,,,,,,,,,,,,,,,,,,
1352,8508.426052093506,190201,1778973526.4345322,983.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1353,8510.034165859222,190401,1778973528.042646,984.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1354,8510.893391132355,190500,1778973528.9018712,,,,0.0012117961887270212,-0.009999999776482582,0.009999999776482582,-0.7645489573478699,2.8045907020568848,,,,,,,,,,,,,,,,,
1355,8511.711770057678,190601,1778973529.7202501,985.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1356,8513.401499032974,190801,1778973531.409979,986.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1357,8515.07847905159,191000,1778973533.0869591,,,,0.0011167043121531606,-0.009999999776482582,0.009999999776482582,-0.7631521821022034,2.797062873840332,,,,,,,,,,,,,,,,,
1358,8515.086526632309,191001,1778973533.0950067,987.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1359,8515.302350282669,191031,1778973533.3108304,988.0,30.0,0.699999988079071,,,,,,,,,,,,,,,,,,,,,,
1360,8516.85567164421,191231,1778973534.8641517,989.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1361,8518.501533985138,191431,1778973536.510014,990.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1362,8519.084013462067,191500,1778973537.0924935,,,,0.0005903937271796167,-0.009999999776482582,0.009999999776482582,-0.7640012502670288,2.7964768409729004,,,,,,,,,,,,,,,,,
1363,8520.149255514145,191631,1778973538.1577356,991.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1364,8521.777002573013,191831,1778973539.7854826,992.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1365,8523.229578256607,192000,1778973541.2380583,,,,0.0004389640816953033,-0.009999999776482582,0.009999999776482582,-0.7643511891365051,2.798311948776245,,,,,,,,,,,,,,,,,
1366,8523.465024709702,192031,1778973541.4735048,993.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1367,8525.004260540009,192231,1778973543.0127406,994.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1368,8526.625883102417,192431,1778973544.6343632,995.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1369,8527.161623001099,192500,1778973545.170103,,,,0.0004437516035977751,-0.009999999776482582,0.009999999776482582,-0.7664377689361572,2.7837939262390137,,,,,,,,,,,,,,,,,
1370,8528.214182138443,192631,1778973546.2226622,996.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1371,8529.853163957596,192831,1778973547.861644,997.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1372,8531.250721216202,193000,1778973549.2592013,,,,0.0005727896932512522,-0.009999999776482582,0.009999999776482582,-0.7660729885101318,2.793025255203247,,,,,,,,,,,,,,,,,
1373,8531.523240089417,193031,1778973549.5317202,998.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1374,8532.051526546478,193098,1778973550.0600066,999.0,67.0,0.33000001311302185,,,,,,,,,,,,,,,,,,,,,,
1375,8533.722136735916,193298,1778973551.7306168,1000.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1376,8535.322404623032,193498,1778973553.3308847,1001.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1377,8535.34511256218,193500,1778973553.3535926,,,,0.0006504773627966642,-0.009999999776482582,0.009999999776482582,-0.7662144303321838,2.79133677482605,,,,,,,,,,,,,,,,,
1378,8536.962412834167,193698,1778973554.970893,1002.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1379,8538.521828174591,193898,1778973556.5303082,1003.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1380,8539.393295764923,194000,1778973557.4017758,,,,0.00047056598123162985,-0.009023437276482582,0.009999999776482582,-0.7660787105560303,2.7957258224487305,,,,,,,,,,,,,,,,,
1381,8540.195451259613,194098,1778973558.2039313,1004.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1382,8541.817847967148,194298,1778973559.826328,1005.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1383,8543.518958568573,194498,1778973561.5274386,1006.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1384,8543.542446613312,194500,1778973561.5509267,,,,0.0006421968573704362,-0.009999999776482582,0.009999999776482582,-0.766075074672699,2.7957301139831543,,,,,,,,,,,,,,,,,
1385,8545.172691583633,194698,1778973563.1811717,1007.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1386,8546.753871440887,194898,1778973564.7623515,1008.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1387,8547.621012210846,195000,1778973565.6294923,,,,0.0005523781292140484,-0.009999999776482582,0.009999999776482582,-0.767039954662323,2.7934200763702393,,,,,,,,,,,,,,,,,
1388,8548.414323568344,195098,1778973566.4228036,1009.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1389,8549.98279094696,195298,1778973567.991271,1010.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1390,8551.775306463242,195498,1778973569.7837865,1011.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1391,8551.799056768417,195500,1778973569.8075368,,,,0.0009177980828098953,-0.009999999776482582,0.009999999776482582,-0.7682344317436218,2.789895534515381,,,,,,,,,,,,,,,,,
1392,8553.377690315247,195698,1778973571.3861704,1012.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1393,8555.012625217438,195898,1778973573.0211053,1013.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1394,8555.848989963531,196000,1778973573.85747,,,,0.0009503641631454229,-0.009999999776482582,0.009999999776482582,-0.7679957151412964,2.7903432846069336,,,,,,,,,,,,,,,,,
1395,8556.61884522438,196098,1778973574.6273253,1014.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1396,8558.227313995361,196298,1778973576.235794,1015.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1397,8559.85545015335,196498,1778973577.8639302,1016.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1398,8559.879111766815,196500,1778973577.8875918,,,,0.00033442938001826406,-0.009999999776482582,0.009999999776482582,-0.7704026699066162,2.7841134071350098,,,,,,,,,,,,,,,,,
1399,8561.465544700623,196698,1778973579.4740248,1017.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1400,8563.163820266724,196898,1778973581.1723003,1018.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1401,8564.069494247437,197000,1778973582.0779743,,,,0.0003765813307836652,-0.009999999776482582,0.009999999776482582,-0.7695990204811096,2.7814950942993164,,,,,,,,,,,,,,,,,
1402,8564.815675973892,197098,1778973582.824156,1019.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1403,8566.476340770721,197298,1778973584.4848208,1020.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1404,8568.05414557457,197498,1778973586.0626256,1021.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1405,8568.08542227745,197500,1778973586.0939023,,,,0.0003193781594745815,-0.009999999776482582,0.009999999776482582,-0.7706219553947449,2.777832269668579,,,,,,,,,,,,,,,,,
1406,8569.736637115479,197698,1778973587.7451172,1022.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1407,8571.391782045364,197898,1778973589.400262,1023.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1408,8572.301069498062,198000,1778973590.3095496,,,,0.0003150464908685535,-0.009999999776482582,0.009999999776482582,-0.7703105807304382,2.7817704677581787,,,,,,,,,,,,,,,,,
1409,8573.096521377563,198098,1778973591.1050014,1024.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1410,8574.717658281326,198298,1778973592.7261384,1025.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1411,8576.26963710785,198498,1778973594.2781172,1026.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1412,8576.293474674225,198500,1778973594.3019547,,,,0.00023582513676956296,-0.009999999776482582,0.009999999776482582,-0.7722994089126587,2.778343439102173,,,,,,,,,,,,,,,,,
1413,8577.852365970612,198698,1778973595.860846,1027.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1414,8579.468251466751,198898,1778973597.4767315,1028.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1415,8580.416163921356,199000,1778973598.424644,,,,0.00028607965214177966,-0.009999999776482582,0.009999999776482582,-0.7713382244110107,2.778294086456299,,,,,,,,,,,,,,,,,
1416,8581.25535774231,199098,1778973599.2638378,1029.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1417,8582.933520555496,199298,1778973600.9420006,1030.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1418,8584.597935438156,199498,1778973602.6064155,1031.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1419,8584.629297733307,199500,1778973602.6377778,,,,0.00026589015033096075,-0.009999999776482582,0.009999999776482582,-0.7723320126533508,2.77677059173584,,,,,,,,,,,,,,,,,
1420,8586.224221229553,199698,1778973604.2327013,1032.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1421,8587.843224287033,199898,1778973605.8517044,1033.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1422,8588.02652668953,199922,1778973606.0350068,1034.0,24.0,0.7599999904632568,,,,,,,,,,,,,,,,,,,,,,
1423,8834.224794864655,200000,1778973852.233275,,,,,,,,,"{'_type': 'video-file', 'path': 'media/videos/eval/video_9_2d714cc4a69ec4fa7dae.mp4', 'sha256': '2d714cc4a69ec4fa7dae5d64c380dc77ad2ea9dbe4440015416253eb58ad6028', 'size': 678664}",,,,,,,,,,,,,,,,
1424,8871.783118009567,200000,1778973889.791598,,,,0.0002773714659269899,-0.009999999776482582,0.009999999776482582,-0.7720812559127808,2.7760725021362305,,0.0,190.0800018310547,0.0,-1.8408000469207764,26.846153259277344,25.41666603088379,192.39999389648438,-1.8739999532699585,0.05000000074505806,0.0,0.800000011920929,0.8999999761581421,0.05999999865889549,0.0,1.0,3.0
1425,8871.799001693726,200001,1778973889.8074818,1035.0,79.0,-0.7900000214576721,,,,,,,,,,,,,,,,,,,,,,
