_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/q_pred_mean,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
824,6660.307852745056,116500,1778877180.7044518,,,,1.400709237486808e-07,0.00026344694197177887,-0.010000000707805157,-0.009999999776482582,1.3637209121952765e-06,0.009999999776482582,-5.066394805908203e-07,-0.6141996383666992,3.1296563148498535,2.9802322387695312e-08,0.0,1.4007091522216797e-06,0.010000000707805157,2.040036832795522e-07,0.009999999776482582,1.3637223794660258e-08,0.0,1.5944938525080943e-07,-1.9825412288439778e-16,8.940696716308594e-08,2.0400369393769324e-08,,,,,,,,,,,,,,,,,
825,6660.891556739807,116573,1778877181.2881558,607.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,6662.642289400101,116773,1778877183.0388885,608.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,6664.345614671707,116973,1778877184.7422137,609.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,6664.632787942886,117000,1778877185.029387,,,,1.1617584050327423e-07,0.0002668204833753407,-0.010000000707805157,-0.009999999776482582,1.278832883144787e-06,0.009999999776482582,-5.071716486781952e-07,-0.6153662800788879,3.1282639503479004,3.033450823863859e-08,0.0,1.1617584050327423e-06,0.010000000707805157,1.9469437972929882e-07,0.009999999776482582,1.2788342829139765e-08,-2.537652688216997e-15,1.5956884169554542e-07,-2.3790495275523326e-16,8.172355592250824e-08,1.9469439394015353e-08,,,,,,,,,,,,,,,,,
829,6666.23189997673,117173,1778877186.628499,610.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,6667.998171806335,117373,1778877188.3947709,611.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,6669.2314784526825,117500,1778877189.6280775,,,,1.1622906015418266e-07,0.00030768493888899684,-0.010000000707805157,-0.009999999776482582,1.2725844271699316e-06,0.009999999776482582,-5.066394805908203e-07,-0.6184352040290833,3.1223859786987305,2.9802322387695312e-08,0.0,1.1622905731201172e-06,0.010000000707805157,1.9800688733084826e-07,0.009999999776482582,1.2725858589135441e-08,0.0,1.5781985496232664e-07,-2.220446049250313e-16,8.172355592250824e-08,1.9800690864713033e-08,,,,,,,,,,,,,,,,,
832,6669.9005835056305,117573,1778877190.2971826,612.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,6671.626575946808,117773,1778877192.023175,613.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,6673.319617986679,117973,1778877193.716217,614.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,6673.545144081116,118000,1778877193.9417431,,,,1.401507461196161e-07,0.0002692037378437817,-0.010000000707805157,-0.009999999776482582,1.3468942370309378e-06,0.009999999776482582,-5.05841228459758e-07,-0.6181914806365967,3.120781183242798,2.9004047163994073e-08,0.0,1.4015074611961609e-06,0.010000000707805157,2.008287225407912e-07,0.009999999776482582,1.346895661669123e-08,1.8080775880002136e-15,1.5931452423956216e-07,2.854859433062799e-16,9.057112038135529e-08,2.008287225407912e-08,,,,,,,,,,,,,,,,,
836,6675.022987365723,118173,1778877195.4195864,615.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,6676.734031200409,118373,1778877197.1306303,616.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,6677.903906345367,118500,1778877198.3005054,,,,1.1598957883052208e-07,0.00023949512979015708,-0.010000000707805157,-0.009999999776482582,1.3997502037454979e-06,0.009999999776482582,-5.090342938274262e-07,-0.6210241317749023,3.115562677383423,3.219715338786955e-08,0.0,1.1598957598835113e-06,0.010000000707805157,2.1053239152024616e-07,0.009999999776482582,1.3997517811503712e-08,-2.6645354708586125e-15,1.707509227344417e-07,4.758099055104665e-17,9.057112038135529e-08,2.1053239152024616e-08,,,,,,,,,,,,,,,,,
839,6678.540823221207,118573,1778877198.9374223,617.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,6680.304436445236,118773,1778877200.7010355,618.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,6682.1151604652405,118973,1778877202.5117595,619.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,6682.33490562439,119000,1778877202.7315047,,,,9.27863368360704e-08,0.0003078390727750957,-0.010000000707805157,-0.009999999776482582,1.3088573496133904e-06,0.009999999776482582,-5.02648106248671e-07,-0.6215980648994446,3.116481304168701,2.58109409401186e-08,0.0,9.27863368360704e-07,0.010000000707805157,1.9583208654694317e-07,0.009999999776482582,1.3088587991205713e-08,-6.851662215834244e-15,1.5154824950514012e-07,-4.678797183604757e-16,8.102506399154663e-08,1.958320794415158e-08,,,,,,,,,,,,,,,,,
843,6683.838990211487,119173,1778877204.2355893,620.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,6685.5920152664185,119373,1778877205.9886143,621.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,6686.770637989044,119500,1778877207.167237,,,,9.254685551240982e-08,0.00021228630794212222,-0.010000000707805157,-0.009999999776482582,1.3635070672535221e-06,0.009999999776482582,-5.050429194852768e-07,-0.6246208548545837,3.1136999130249023,2.8205770163935995e-08,0.0,9.254685551240982e-07,0.010000000707805157,1.9919836802273494e-07,0.009999999776482582,1.363508594920404e-08,1.712915553958561e-15,1.508496438873408e-07,-2.3790495275523326e-16,8.265487849712372e-08,1.9919836447002126e-08,,,,,,,,,,,,,,,,,
846,6687.442784309387,119573,1778877207.8393834,622.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,6689.226752758026,119773,1778877209.6233518,623.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,6690.964328765869,119973,1778877211.3609278,624.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,6929.445173501968,120000,1778877449.8417726,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'video-file', 'path': 'media/videos/eval/video_5_662ff289b9319be00c1b.mp4', 'sha256': '662ff289b9319be00c1bb2ec29fcd082254e8a2fdc9f3b2b912f3a01e4be05b6', 'size': 716160}",,,,,,,,,,,,,,,,
850,6966.08444070816,120000,1778877486.4810398,,,,1.6364667487778206e-07,0.00021577041479758918,-0.010000000707805157,-0.009999999776482582,1.4066521316635772e-06,0.009999999776482582,-5.093003778711136e-07,-0.6249738931655884,3.1081979274749756,3.246324453698435e-08,0.0,1.63646677719953e-06,0.010000000707805157,2.1333556787794805e-07,0.009999999776482582,1.406653638014177e-08,-2.7914180417419913e-15,1.6956209947238676e-07,1.1895247637761663e-16,9.12696123123169e-08,2.1333557143066173e-08,,0.0,193.82000732421875,0.0,-1.8982000350952148,47.5,47.657142639160156,184.5500030517578,-1.7454999685287476,0.10000000149011612,0.0,1.5,1.7799999713897705,0.03999999910593033,0.0,2.0,2.0
851,6966.101528406143,120001,1778877486.4981275,625.0,28.0,-0.2800000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,6968.001575708389,120201,1778877488.3981748,626.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,6969.871695280075,120401,1778877490.2682943,627.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,6970.7784123420715,120500,1778877491.1750114,,,,1.404434470941851e-07,0.00018642566283233464,-0.010000000707805157,-0.009999999776482582,1.2784884120264906e-06,0.009999999776482582,-5.029141902923584e-07,-0.6275190711021423,3.1024792194366455,2.6077033865590238e-08,0.0,1.4044344425201416e-06,0.010000000707805157,1.9853186472573725e-07,0.009999999776482582,1.2784897585049748e-08,0.0,1.5940297259930958e-07,7.930164650678115e-17,8.405186235904694e-08,1.985318576203099e-08,,,,,,,,,,,,,,,,,
855,6971.7017295360565,120601,1778877492.0983286,628.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,6973.558034181595,120801,1778877493.9546332,629.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,6975.471431493759,121000,1778877495.8680305,,,,9.241380638513874e-08,0.0004875609593000263,-0.008883928880095482,-0.009023437276482582,1.1920382121388684e-06,0.009999999776482582,-5.063733965471329e-07,-0.6273733377456665,3.112265110015869,2.9536231238580513e-08,0.03338900953531265,9.241380780622421e-07,0.011093751527369022,1.9659998429233383e-07,0.9900000095367432,1.3224187966898171e-08,-6.851662215834244e-15,1.562402900390225e-07,-1.5860329632228476e-17,8.568167686462402e-08,1.9659998073962015e-08,,,,,,,,,,,,,,,,,
858,6975.478438138962,121001,1778877495.8750372,630.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,6977.250636816025,121201,1778877497.6472359,631.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,6977.894744634628,121269,1778877498.2913437,632.0,68.0,0.3199999928474426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,6979.682830095291,121469,1778877500.0794291,633.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,6980.0066974163055,121500,1778877500.4032965,,,,1.1628227269966374e-07,0.0014018280198797584,-0.010000000707805157,-0.009999999776482582,1.3165015388949541e-06,0.009999999776482582,-5.061073125034454e-07,-0.6312999725341797,3.1022164821624756,2.9270140089465713e-08,0.0,1.162822741207492e-06,0.010000000707805157,1.942049863146167e-07,0.009999999776482582,1.3165029955075624e-08,-7.866723629934222e-15,1.5688777921241126e-07,-9.51619811020933e-17,8.707866072654724e-08,1.9420500763089876e-08,,,,,,,,,,,,,,,,,
863,6981.551717281342,121669,1778877501.9483163,634.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,6983.413496017456,121869,1778877503.810095,635.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,6984.594242572784,122000,1778877504.9908416,,,,1.1630888963054531e-07,0.000815186242107302,-0.010000000707805157,-0.009999999776482582,1.3449520110953017e-06,0.009999999776482582,-5.05841228459758e-07,-0.6302279233932495,3.1025171279907227,2.9004047163994073e-08,0.0,1.1630888820945984e-06,0.010000000707805157,1.9987879795735353e-07,0.009999999776482582,1.3449534819187647e-08,1.3957090208709957e-15,1.5693528609972418e-07,2.616954347958668e-16,8.731149137020111e-08,1.9987879795735353e-08,,,,,,,,,,,,,,,,,
866,6985.265741586685,122069,1778877505.6623406,636.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,6987.219520330429,122269,1778877507.6161194,637.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,6989.0098469257355,122469,1778877509.406446,638.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,6989.335253715515,122500,1778877509.7318528,,,,2.589342784631299e-07,0.0009907279163599014,-0.010000000707805157,-0.009999999776482582,1.3568489976023557e-06,0.009999999776482582,-5.100986868455948e-07,-0.6320722699165344,3.0998713970184326,3.3261521537042427e-08,0.0,2.589342784631299e-06,0.010000000707805157,2.2465853533049085e-07,0.009999999776482582,1.356850454214964e-08,-6.597897074067487e-15,1.8618474939557927e-07,-5.233908695917336e-16,8.800998330116272e-08,2.2465853177777717e-08,,,,,,,,,,,,,,,,,
870,6990.7965676784515,122669,1778877511.1931667,639.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,6992.559129238129,122869,1778877512.9557283,640.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,6993.8375062942505,123000,1778877514.2341053,,,,2.3442719054855843e-07,0.0006715247873216867,-0.010000000707805157,-0.009999999776482582,1.4218335309124086e-06,0.009999999776482582,-5.167509584680374e-07,-0.632843017578125,3.0971579551696777,3.9913825133908176e-08,0.0,2.3442719339072937e-06,0.010000000707805157,2.270918599833749e-07,0.009999999776482582,1.4218350941064273e-08,-2.7914180417419913e-15,1.9769885284404154e-07,-2.537652741156556e-16,9.825453162193298e-08,2.270918564306612e-08,,,,,,,,,,,,,,,,,
873,6994.493115186691,123069,1778877514.8897142,641.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,6996.5063309669495,123269,1778877516.90293,642.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,6998.300855636597,123469,1778877518.6974547,643.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,6998.5724329948425,123500,1778877518.969032,,,,1.8743531882137177e-07,0.0004714295791927725,-0.010000000707805157,-0.009999999776482582,1.2850099437855533e-06,0.009999999776482582,-5.098326028019073e-07,-0.6347407698631287,3.095780611038208,3.299543038792763e-08,0.0,1.8743531882137177e-06,0.010000000707805157,2.0783006959845807e-07,0.009999999776482582,1.285011386187307e-08,-7.359193346400707e-15,1.7493981374627765e-07,-4.599495841500442e-16,8.218921720981598e-08,2.0783007315117175e-08,,,,,,,,,,,,,,,,,
877,7000.14293718338,123669,1778877520.5395362,644.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,7002.0134744644165,123869,1778877522.4100735,645.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,7003.261568307877,124000,1778877523.6581674,,,,1.6290162818677345e-07,0.00044804898789152503,-0.010000000707805157,-0.009999999776482582,1.4209188066161005e-06,0.009999999776482582,-5.167509584680374e-07,-0.6355401873588562,3.0924155712127686,3.9913825133908176e-08,0.0,1.6290161966026062e-06,0.010000000707805157,2.123668707554316e-07,0.009999999776482582,1.4209203591519781e-08,-2.030122192925245e-15,1.762389558734867e-07,-1.4274297165313996e-16,9.289942681789398e-08,2.12366888519e-08,,,,,,,,,,,,,,,,,
880,7003.930696487427,124069,1778877524.3272955,646.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,7005.801795721054,124269,1778877526.1983948,647.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,7007.664306402206,124469,1778877528.0609055,648.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,7007.916155576706,124500,1778877528.3127546,,,,2.1063856081582344e-07,0.0004136007046326995,-0.010000000707805157,-0.009999999776482582,1.3986693829792785e-06,0.009999999776482582,-5.162187903806625e-07,-0.6365106701850891,3.0873022079467773,3.9381642835678576e-08,0.0,2.106385636579944e-06,0.010000000707805157,2.1835647601164965e-07,0.009999999776482582,1.3986708680135962e-08,9.198991683000883e-16,1.812300496339958e-07,-2.616954347958668e-16,8.731149137020111e-08,2.1835646180079493e-08,,,,,,,,,,,,,,,,,
884,7009.408558368683,124669,1778877529.8051574,649.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,7011.21587395668,124869,1778877531.612473,650.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,7012.375491142273,125000,1778877532.7720902,,,,1.1559043144870884e-07,0.000538958003744483,-0.010000000707805157,-0.009999999776482582,1.403207079420099e-06,0.009999999776482582,-5.130256681695755e-07,-0.638720691204071,3.0880751609802246,3.618853483544626e-08,0.0,1.1559043286979431e-06,0.010000000707805157,2.082140184711534e-07,0.009999999776482582,1.4032085715598441e-08,-2.2838875464502393e-15,1.6335737029748998e-07,-1.5067313233335113e-16,8.824281394481659e-08,2.082140149184397e-08,,,,,,,,,,,,,,,,,
887,7013.112007141113,125069,1778877533.5086062,651.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,7015.107713460922,125269,1778877535.5043125,652.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,7017.016045808792,125469,1778877537.4126449,653.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,7017.314019680023,125500,1778877537.7106187,,,,2.5691198857202835e-07,0.00026164884911850095,-0.010000000707805157,-0.009999999776482582,1.609992636986135e-06,0.009999999776482582,-5.303216994434479e-07,-0.6406946182250977,3.080935478210449,5.3484527029468154e-08,0.0,2.5691199425637024e-06,0.010000000707805157,2.6150334520025353e-07,0.009999999776482582,1.6099944488701112e-08,-8.12048877170098e-15,2.2728552551143366e-07,-4.123685671292179e-16,1.0547228157520294e-07,2.615033700692493e-08,,,,,,,,,,,,,,,,,
891,7018.7739288806915,125669,1778877539.170528,654.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,7020.784736871719,125869,1778877541.181336,655.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,7021.993422269821,126000,1778877542.3900213,,,,1.1497842677954395e-07,0.00047075803740881383,-0.010000000707805157,-0.009999999776482582,1.5283533230103785e-06,0.009999999776482582,-5.191458285480621e-07,-0.6416551470756531,3.0843393802642822,4.230865613408241e-08,0.0,1.1497842251628754e-06,0.010000000707805157,2.2227712292988144e-07,0.009999999776482582,1.528355042523799e-08,-8.374253913467737e-15,1.8462691286913469e-07,-6.185528506938269e-16,1.0104849934577942e-07,2.222771300353088e-08,,,,,,,,,,,,,,,,,
894,7022.581144571304,126069,1778877542.9777436,656.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,7024.433175563812,126269,1778877544.8297746,657.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,7026.484087228775,126469,1778877546.8806863,658.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,7026.758230209351,126500,1778877547.1548293,,,,1.3890011985040474e-07,0.0002512367791496217,-0.010000000707805157,-0.009999999776482582,1.5114019333850592e-06,0.009999999776482582,-5.183475195735809e-07,-0.6443085670471191,3.0854976177215576,4.1510379134024333e-08,0.0,1.389001113238919e-06,0.010000000707805157,2.2624533357884502e-07,0.009999999776482582,1.5114036244767703e-08,-1.903239622041866e-15,1.837196066389879e-07,-1.1895247637761663e-16,9.569339454174042e-08,2.2624533357884502e-08,,,,,,,,,,,,,,,,,
898,7028.211361169815,126669,1778877548.6079602,659.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,7030.057634353638,126869,1778877550.4542334,660.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,7031.259308815002,127000,1778877551.6559079,,,,1.1513808573226925e-07,0.00026853600866161287,-0.010000000707805157,-0.009999999776482582,1.45412695928826e-06,0.009999999776482582,-5.175492674425186e-07,-0.6431047320365906,3.08060359954834,4.0712102133966255e-08,0.0,1.1513808431118377e-06,0.010000000707805157,2.120657711657259e-07,0.009999999776482582,1.454128550903988e-08,-7.993605777301127e-15,1.7580487110535614e-07,-4.599495841500442e-16,9.918585419654846e-08,2.1206577827115325e-08,,,,,,,,,,,,,,,,,
901,7031.8666179180145,127069,1778877552.263217,661.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,7033.761186122894,127269,1778877554.1577852,662.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,7035.677381277084,127469,1778877556.0739803,663.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,7035.999094724655,127500,1778877556.3956938,,,,1.6276857195407501e-07,0.0004776437417604029,-0.010000000707805157,-0.009999999776482582,1.5000455277913716e-06,0.009999999776482582,-5.180814355298935e-07,-0.6443504691123962,3.0763986110687256,4.1244287984909533e-08,0.0,1.6276857195407501e-06,0.010000000707805157,2.2389832565750112e-07,0.009999999776482582,1.5000471975668006e-08,3.806479244083732e-16,1.84166538019781e-07,-3.172065926445695e-17,9.685754776000977e-08,2.2389833986835583e-08,,,,,,,,,,,,,,,,,
905,7037.596371889114,127669,1778877557.992971,664.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,7039.323007583618,127869,1778877559.7196066,665.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,7040.526781082153,128000,1778877560.9233801,,,,2.3418772343575256e-07,0.00024293405294883996,-0.010000000707805157,-0.009999999776482582,1.478568151469517e-06,0.009999999776482582,-5.191458285480621e-07,-0.645989179611206,3.074411630630493,4.230865613408241e-08,0.0,2.3418772343575256e-06,0.010000000707805157,2.236996579085826e-07,0.009999999776482582,1.478569799928664e-08,-8.12048877170098e-15,1.8413931002214667e-07,-6.026925293334045e-16,9.42964106798172e-08,2.236996543558689e-08,,,,,,,,,,,,,,,,,
908,7041.125198364258,128069,1778877561.5217974,666.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,7043.019370555878,128269,1778877563.4159696,667.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,7044.90879368782,128469,1778877565.3053927,668.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,7045.1692843437195,128500,1778877565.5658834,,,,1.855726736721408e-07,0.0008625315385870636,-0.010000000707805157,-0.009999999776482582,1.5897209095783182e-06,0.009999999776482582,-5.284590542942169e-07,-0.6487480401992798,3.069661855697632,5.16218818802372e-08,0.0,1.855726736721408e-06,0.010000000707805157,2.4652888441778487e-07,0.009999999776482582,1.5897226646188756e-08,-8.881784197001252e-15,2.1155057083888096e-07,-5.551115123125783e-16,1.0128132998943329e-07,2.465289128394943e-08,,,,,,,,,,,,,,,,,
912,7046.715595245361,128669,1778877567.1121943,669.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7048.500020503998,128869,1778877568.8966196,670.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,7049.710353374481,129000,1778877570.1069524,,,,2.101329812376207e-07,0.00047483688103966415,-0.010000000707805157,-0.009999999776482582,1.5616208202118287e-06,0.009999999776482582,-5.212745577409805e-07,-0.6488640904426575,3.0683882236480713,4.443739243242817e-08,0.0,2.101329755532788e-06,0.010000000707805157,2.447051201670547e-07,0.009999999776482582,1.561622475776403e-08,-7.105427357601002e-15,2.0617386553567485e-07,-1.268826370578278e-16,1.0058283805847168e-07,2.4470514503605045e-08,,,,,,,,,,,,,,,,,
915,7050.400094509125,129069,1778877570.7966936,671.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,7052.241288661957,129269,1778877572.6378877,672.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,7054.118851423264,129469,1778877574.5154505,673.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,7054.3899137973785,129500,1778877574.7865129,,,,1.3850096536316414e-07,0.0008163056336343288,-0.010000000707805157,-0.009999999776482582,1.5367816104117082e-06,0.009999999776482582,-5.223388939157303e-07,-0.6523696780204773,3.0640652179718018,4.550176058160105e-08,0.0,1.3850096820533508e-06,0.010000000707805157,2.258981339764432e-07,0.009999999776482582,1.5367833228197014e-08,-2.0935634783669343e-15,1.8870488815991848e-07,-3.9650824576879557e-16,1.0337680578231812e-07,2.2589816239815264e-08,,,,,,,,,,,,,,,,,
919,7056.049422740936,129669,1778877576.4460218,674.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,7057.88698720932,129869,1778877578.2835863,675.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,7097.598699569702,130000,1778877617.9952986,,,,2.564064232046803e-07,0.0006149370456114411,-0.010000000707805157,-0.009999999776482582,1.6874028005986474e-06,0.009999999776482582,-5.353774668037659e-07,-0.6520376205444336,3.0625977516174316,5.8540280178931425e-08,0.0,2.5640640615165466e-06,0.010000000707805157,2.5907485223797266e-07,0.009999999776482582,1.6874047048531793e-08,-6.597897074067487e-15,2.2629593843248585e-07,-2.0618428356460896e-16,1.1012889444828033e-07,2.5907485934340002e-08,,0.0,197.63999938964844,0.0,-1.9564000368118286,,48.129032135009766,,,,,,0.7200000286102295,0.019999999552965164,,,1.0
